Datetime,AirTemperature,CloudOpacity,DHI,DNI,EBH,GHI,Production - Location 1,Production - Location 2,Production - Location 3
6/16/2023 13:00,16.29999924,77,215,0.0,0,215,73.05991667,32.99983333,29.20791667
6/16/2023 14:00,16.39999962,78,192,0.0,0,192,57.99616667,20.72925,33.03583333
6/16/2023 15:00,16.29999924,78,181,0.0,0,181,53.8015,21.54858333,32.36675
6/16/2023 16:00,16.29999924,84,110,0.0,0,110,43.9195,19.83991667,22.93741667
6/16/2023 17:00,16.10000038,81,98,0.0,0,98,22.64283333,15.50166667,13.003
6/16/2023 18:00,16.20000076,67,111,0.0,0,111,13.34358333,8.6085,5.959
6/16/2023 19:00,16.0,63,63,0.0,0,63,2.571833333,3.998666667,1.469583333
6/16/2023 20:00,15.5,48,19,0.0,0,19,0.092333333,0.89575,0.090818182
6/16/2023 21:00,15.5,78,0,0.0,0,0,0.0,0.0635,0.0
6/16/2023 22:00,15.39999962,81,0,0.0,0,0,0.0,0.0,0.0
6/16/2023 23:00,15.19999981,82,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 0:00,15.19999981,72,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 1:00,15.30000019,69,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 2:00,15.39999962,66,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 3:00,15.30000019,65,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 4:00,15.10000038,59,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 5:00,15.10000038,69,0,0.0,0,0,2.77975,0.0,2.029666667
6/17/2023 6:00,15.10000038,59,28,0.0,0,28,18.44116667,1.245,10.9045
6/17/2023 7:00,15.5,58,92,0.0,0,92,41.86141667,6.927416667,23.80166667
6/17/2023 8:00,16.29999924,73,105,0.0,0,105,126.2776667,14.8575,75.75541667
6/17/2023 9:00,16.89999962,73,149,0.0,0,149,130.7568333,49.3575,75.69991667
6/17/2023 10:00,17.10000038,68,224,0.0,0,224,156.8740833,54.68083333,74.20358333
6/17/2023 11:00,17.0,70,246,0.0,0,246,118.0919167,54.15266667,48.44075
6/17/2023 12:00,17.60000038,74,226,0.0,0,226,81.8775,39.65616667,53.62625
6/17/2023 13:00,18.10000038,81,172,0.0,0,172,88.5835,34.36925,46.462
6/17/2023 14:00,18.0,75,218,0.0,0,218,162.8410833,31.22233333,79.63233333
6/17/2023 15:00,18.20000076,57,341,0.0,0,341,130.74975,56.54916667,60.22333333
6/17/2023 16:00,18.0,79,140,0.0,0,140,52.75658333,43.87341667,33.1495
6/17/2023 17:00,18.29999924,51,249,0.0,0,249,85.14,20.15808333,52.93958333
6/17/2023 18:00,18.20000076,47,182,0.0,0,182,42.09375,32.769,23.15075
6/17/2023 19:00,18.29999924,52,83,0.0,0,83,26.46508333,15.4765,15.2895
6/17/2023 20:00,17.10000038,39,21,0.0,0,21,2.439666667,10.10025,1.193333333
6/17/2023 21:00,16.10000038,59,0,0.0,0,0,0.0,0.884,0.0
6/17/2023 22:00,15.5,65,0,0.0,0,0,0.0,0.0,0.0
6/17/2023 23:00,14.5,42,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 0:00,14.19999981,38,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 1:00,13.89999962,38,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 2:00,13.39999962,26,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 3:00,13.19999981,26,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 4:00,12.5,32,0,0.0,0,0,0.01325,0.0,0.0
6/18/2023 5:00,12.0,17,0,0.0,0,0,8.15775,0.0,3.637583333
6/18/2023 6:00,12.5,0,39,213.0,27,66,69.105,2.558666667,35.26241667
6/18/2023 7:00,15.30000019,0,79,488.0,143,222,165.8029167,23.39666667,96.8565
6/18/2023 8:00,18.5,0,102,655.0,303,405,254.4450833,60.17383333,56.51041667
6/18/2023 9:00,19.5,0,125,734.0,455,580,351.0504167,94.64833333,0.0
6/18/2023 10:00,20.70000076,0,131,803.0,606,736,375.3821667,126.7828333,0.0
6/18/2023 11:00,21.60000038,0,135,843.0,721,856,411.2158333,135.3243333,0.0
6/18/2023 12:00,22.60000038,2,163,816.0,749,912,434.85675,175.5058333,38.74841667
6/18/2023 13:00,23.10000038,3,174,803.0,752,926,400.9924167,136.0955,223.9540833
6/18/2023 14:00,23.60000038,2,154,825.0,750,904,342.2220833,136.9208333,216.491
6/18/2023 15:00,24.39999962,0,125,848.0,712,837,272.3178333,128.1013333,152.1440833
6/18/2023 16:00,24.60000038,0,121,807.0,590,711,250.2626667,115.2320833,146.6445833
6/18/2023 17:00,24.10000038,0,112,743.0,439,551,199.2925833,107.5621667,110.7509167
6/18/2023 18:00,23.60000038,0,96,641.0,276,372,117.8900833,69.60475,56.02008333
6/18/2023 19:00,22.60000038,0,70,476.0,124,194,40.38325,39.19483333,15.21241667
6/18/2023 20:00,20.29999924,5,30,147.0,16,45,2.241583333,12.14158333,0.987416667
6/18/2023 21:00,17.60000038,0,0,0.0,0,0,0.0,0.785083333,0.0
6/18/2023 22:00,15.39999962,0,0,0.0,0,0,0.0,0.0,0.0
6/18/2023 23:00,14.39999962,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 0:00,13.89999962,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 1:00,13.60000038,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 2:00,13.19999981,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 3:00,13.10000038,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 4:00,13.0,0,0,0.0,0,0,0.0584,0.0,0.035
6/19/2023 5:00,12.69999981,0,0,0.0,0,0,17.09933333,0.027428571,7.548
6/19/2023 6:00,13.10000038,0,38,256.0,32,70,73.84416667,5.33725,39.21158333
6/19/2023 7:00,16.0,0,77,514.0,150,228,158.8396667,24.98941667,91.91758333
6/19/2023 8:00,18.60000038,0,105,655.0,303,407,248.7654167,57.38891667,144.7388333
6/19/2023 9:00,20.29999924,0,119,749.0,464,584,322.47175,91.54483333,188.9481667
6/19/2023 10:00,22.29999924,0,135,797.0,601,735,372.6774167,121.1876667,220.2623333
6/19/2023 11:00,24.29999924,0,145,825.0,706,851,404.1195833,142.72125,238.651
6/19/2023 12:00,25.79999924,0,155,833.0,764,920,419.88625,155.60875,245.6345833
6/19/2023 13:00,26.60000038,0,160,830.0,777,937,415.0838333,161.3475833,239.6936667
6/19/2023 14:00,27.10000038,0,161,815.0,741,902,389.1168333,158.0744167,224.6
6/19/2023 15:00,28.10000038,0,158,787.0,661,819,347.2751667,147.0205,199.2669167
6/19/2023 16:00,28.29999924,0,151,741.0,542,693,277.18375,127.7135833,155.0301667
6/19/2023 17:00,28.0,0,135,675.0,400,535,193.5880833,99.44016667,103.52925
6/19/2023 18:00,27.39999962,0,111,571.0,247,358,110.6835,67.6045,51.96975
6/19/2023 19:00,26.0,0,77,410.0,107,184,38.59058333,35.77983333,14.52875
6/19/2023 20:00,23.39999962,7,31,103.0,11,42,2.09075,11.61591667,0.952666667
6/19/2023 21:00,22.0,4,0,0.0,0,0,0.0,0.780583333,0.0
6/19/2023 22:00,21.39999962,0,0,0.0,0,0,0.0,0.0,0.0
6/19/2023 23:00,20.60000038,5,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 0:00,19.39999962,2,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 1:00,16.5,4,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 2:00,15.19999981,0,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 3:00,14.80000019,0,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 4:00,14.5,0,0,0.0,0,0,0.0976,0.0,0.030142857
6/20/2023 5:00,14.39999962,6,0,0.0,0,0,13.59583333,0.022142857,6.377583333
6/20/2023 6:00,15.10000038,15,49,19.0,3,52,67.32833333,4.349583333,35.5725
6/20/2023 7:00,18.10000038,16,128,153.0,45,173,148.39375,22.91733333,84.45508333
6/20/2023 8:00,20.5,0,127,543.0,251,378,232.283,53.36125,134.53275
6/20/2023 9:00,22.20000076,0,129,698.0,432,562,302.1953333,85.69366667,156.94975
6/20/2023 10:00,24.29999924,0,140,760.0,573,713,306.2023333,116.3680833,206.67125
6/20/2023 11:00,26.5,0,149,794.0,679,828,390.7713333,111.22375,214.4946667
6/20/2023 12:00,28.29999924,26,414,277.0,252,667,392.47275,155.723,222.4625833
6/20/2023 13:00,29.10000038,0,159,813.0,761,920,363.5824167,147.5011667,216.9358333
6/20/2023 14:00,29.79999924,6,243,652.0,593,836,340.9224545,153.1674167,205.7156667
6/20/2023 15:00,30.5,0,159,771.0,648,807,215.12,137.5128182,189.7296667
6/20/2023 16:00,30.29999924,0,150,730.0,534,685,251.9153333,119.9419167,144.4714167
6/20/2023 17:00,29.79999924,0,134,665.0,395,529,199.905,98.5855,103.7909167
6/20/2023 18:00,29.10000038,0,111,563.0,243,354,105.1836667,67.87183333,50.279
6/20/2023 19:00,27.89999962,0,77,394.0,103,181,31.98991667,33.92916667,12.97708333
6/20/2023 20:00,26.0,3,31,99.0,10,42,1.822166667,9.938833333,0.999916667
6/20/2023 21:00,23.0,5,0,0.0,0,0,0.0,0.603083333,0.0
6/20/2023 22:00,19.89999962,12,0,0.0,0,0,0.0,0.0,0.0
6/20/2023 23:00,18.29999924,1,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 0:00,17.29999924,3,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 1:00,17.10000038,13,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 2:00,17.0,20,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 3:00,16.89999962,0,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 4:00,16.70000076,0,0,0.0,0,0,0.0518,0.0,0.030285714
6/21/2023 5:00,16.60000038,3,0,0.0,0,0,16.5495,0.013428571,7.565666667
6/21/2023 6:00,17.20000076,9,46,71.0,9,55,68.819,5.13425,36.91816667
6/21/2023 7:00,20.20000076,0,86,417.0,122,208,142.11375,23.28125,83.46158333
6/21/2023 8:00,22.70000076,0,116,579.0,268,384,235.9095,50.66533333,138.45425
6/21/2023 9:00,23.79999924,0,143,664.0,411,554,309.5828333,86.95958333,182.222
6/21/2023 10:00,25.60000038,0,158,727.0,548,705,359.6615,115.2511667,211.8718333
6/21/2023 11:00,27.39999962,0,168,763.0,653,821,391.1568333,136.95025,230.8441667
6/21/2023 12:00,29.0,0,179,774.0,711,889,407.9158333,150.0455,238.4288333
6/21/2023 13:00,30.29999924,0,185,772.0,723,907,398.9243333,154.5730833,233.198
6/21/2023 14:00,31.29999924,0,183,760.0,692,875,375.2653333,152.7241667,214.8315
6/21/2023 15:00,32.09999847,0,177,734.0,617,794,333.0643333,139.8805833,180.9078333
6/21/2023 16:00,32.0,0,167,686.0,503,670,268.28125,120.2545,136.7735833
6/21/2023 17:00,31.20000076,0,151,612.0,363,514,180.29775,90.12908333,91.80716667
6/21/2023 18:00,30.5,0,124,502.0,218,342,89.62883333,60.59316667,42.53916667
6/21/2023 19:00,29.10000038,23,125,32.0,8,133,26.34333333,29.72766667,13.06333333
6/21/2023 20:00,26.89999962,24,29,24.0,3,32,1.658,8.812666667,0.7455
6/21/2023 21:00,25.10000038,26,0,0.0,0,0,0.0,0.541333333,0.0
6/21/2023 22:00,22.0,20,0,0.0,0,0,0.0,0.0,0.0
6/21/2023 23:00,20.20000076,14,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 0:00,19.20000076,37,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 1:00,18.60000038,23,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 2:00,18.39999962,31,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 3:00,18.0,39,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 4:00,18.20000076,54,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 5:00,18.20000076,76,0,0.0,0,0,10.0805,0.0,5.708916667
6/22/2023 6:00,18.89999962,28,40,0.0,0,40,33.52525,3.708916667,20.13933333
6/22/2023 7:00,21.89999962,13,124,150.0,45,169,93.10083333,13.25941667,41.19008333
6/22/2023 8:00,23.89999962,12,190,288.0,129,319,227.9139167,30.21908333,135.0740833
6/22/2023 9:00,24.89999962,0,148,639.0,395,543,294.0686667,84.02041667,174.5461667
6/22/2023 10:00,26.60000038,0,163,705.0,531,694,338.4004167,110.4501667,208.74025
6/22/2023 11:00,28.39999962,0,173,745.0,637,810,380.42375,134.9094167,206.1738333
6/22/2023 12:00,29.89999962,0,181,764.0,701,882,377.69775,145.3449167,236.5605833
6/22/2023 13:00,31.20000076,0,189,761.0,712,901,371.3795,147.38325,229.8935833
6/22/2023 14:00,31.89999962,0,194,740.0,674,867,371.1243333,147.9099167,213.8824167
6/22/2023 15:00,32.29999924,0,194,703.0,591,785,327.2418333,140.4268333,183.3189167
6/22/2023 16:00,32.40000153,0,188,645.0,473,661,259.3339167,118.8759167,143.0681667
6/22/2023 17:00,32.09999847,0,170,563.0,335,505,179.3720833,91.59033333,95.04808333
6/22/2023 18:00,31.39999962,0,139,445.0,193,332,99.28858333,60.75916667,47.924
6/22/2023 19:00,30.29999924,0,93,268.0,71,164,33.11741667,31.84966667,15.01658333
6/22/2023 20:00,27.79999924,5,33,31.0,3,36,2.0025,10.57125,1.021083333
6/22/2023 21:00,26.10000038,10,0,0.0,0,0,0.0,0.657666667,0.0
6/22/2023 22:00,25.29999924,4,0,0.0,0,0,0.0,0.0,0.0
6/22/2023 23:00,23.29999924,1,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 0:00,21.79999924,0,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 1:00,21.20000076,0,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 2:00,20.79999924,0,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 3:00,20.5,0,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 4:00,18.89999962,0,0,0.0,0,0,0.05875,0.0,0.018285714
6/23/2023 5:00,18.39999962,3,0,0.0,0,0,14.34008333,0.009714286,7.655166667
6/23/2023 6:00,18.89999962,22,43,0.0,0,43,64.25916667,5.1555,34.85025
6/23/2023 7:00,21.79999924,19,138,78.0,24,161,138.2506667,22.24366667,78.44725
6/23/2023 8:00,24.20000076,1,137,505.0,233,371,221.1529167,48.28516667,128.65475
6/23/2023 9:00,25.10000038,0,148,653.0,404,552,294.8390833,80.49633333,172.8134167
6/23/2023 10:00,26.89999962,0,167,710.0,534,701,350.0860833,109.44575,204.10775
6/23/2023 11:00,29.0,0,183,739.0,632,814,382.885,131.8505833,223.4059167
6/23/2023 12:00,31.0,0,195,748.0,687,882,394.4091667,145.3175,229.2449167
6/23/2023 13:00,33.0,0,204,742.0,695,898,323.27525,149.8195833,224.31775
6/23/2023 14:00,34.5,0,211,715.0,651,863,245.8231667,146.62275,208.5473333
6/23/2023 15:00,35.0,0,217,666.0,560,777,251.9453333,135.4250833,142.5755
6/23/2023 16:00,34.90000153,28,301,233.0,175,476,223.84925,92.30358333,107.1031667
6/23/2023 17:00,34.29999924,0,184,530.0,315,499,78.62508333,76.16533333,53.3155
6/23/2023 18:00,33.40000153,44,180,6.0,3,183,33.46,27.6375,17.87175
6/23/2023 19:00,31.39999962,73,42,0.0,0,42,1.41075,12.03525,0.89875
6/23/2023 20:00,29.29999924,64,13,0.0,0,13,0.0,0.572166667,0.0
6/23/2023 21:00,27.89999962,93,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 22:00,26.20000076,95,0,0.0,0,0,0.0,0.0,0.0
6/23/2023 23:00,25.5,88,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 0:00,23.89999962,64,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 1:00,22.89999962,21,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 2:00,22.20000076,54,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 3:00,21.70000076,36,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 4:00,21.20000076,46,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 5:00,21.10000038,62,0,0.0,0,0,7.879333333,0.0,2.4035
6/24/2023 6:00,21.0,37,30,0.0,0,30,25.001,0.74575,14.57258333
6/24/2023 7:00,21.60000038,57,75,0.0,0,75,91.54033333,3.564583333,48.94275
6/24/2023 8:00,22.0,69,106,0.0,0,106,189.77925,11.67,103.3931667
6/24/2023 9:00,21.5,62,194,0.0,0,194,114.95,32.60508333,39.7585
6/24/2023 10:00,21.29999924,88,80,0.0,0,80,47.37283333,14.43908333,20.34675
6/24/2023 11:00,22.20000076,92,60,0.0,0,60,8.691583333,6.10925,13.98025
6/24/2023 12:00,20.89999962,82,157,0.0,0,157,0.0,4.011166667,24.13925
6/24/2023 13:00,21.29999924,81,161,0.0,0,161,26.56416667,8.412166667,31.46233333
6/24/2023 14:00,21.60000038,81,160,0.0,0,160,105.2461667,30.57475,59.95075
6/24/2023 15:00,22.70000076,72,206,0.0,0,206,151.0340833,49.22458333,58.7415
6/24/2023 16:00,22.0,47,334,0.0,0,334,181.1244167,59.47633333,108.7106667
6/24/2023 17:00,22.10000038,16,285,197.0,120,405,63.87691667,76.59866667,41.627
6/24/2023 18:00,22.20000076,40,194,0.0,0,194,29.74233333,25.2715,14.48391667
6/24/2023 19:00,21.79999924,72,44,0.0,0,44,6.075666667,9.31575,2.3785
6/24/2023 20:00,21.29999924,71,11,0.0,0,11,0.0,2.16625,0.0
6/24/2023 21:00,20.29999924,82,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 22:00,19.79999924,91,0,0.0,0,0,0.0,0.0,0.0
6/24/2023 23:00,19.70000076,90,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 0:00,19.60000038,70,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 1:00,19.60000038,77,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 2:00,19.70000076,62,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 3:00,19.29999924,58,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 4:00,19.20000076,48,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 5:00,18.89999962,81,0,0.0,0,0,3.572833333,0.0,1.854166667
6/25/2023 6:00,18.89999962,41,31,0.0,0,31,18.00016667,0.936,8.027083333
6/25/2023 7:00,20.10000038,64,67,0.0,0,67,34.8385,4.466416667,17.84841667
6/25/2023 8:00,21.10000038,65,127,0.0,0,127,97.11225,10.89283333,2.774166667
6/25/2023 9:00,22.20000076,64,185,0.0,0,185,69.5065,46.94683333,16.82316667
6/25/2023 10:00,23.29999924,67,220,0.0,0,220,76.29041667,30.35816667,36.21533333
6/25/2023 11:00,23.70000076,69,241,0.0,0,241,125.8738333,38.87966667,73.0755
6/25/2023 12:00,24.29999924,76,207,0.0,0,207,79.24933333,57.90125,64.92816667
6/25/2023 13:00,24.29999924,83,153,0.0,0,153,82.06425,37.14525,32.41358333
6/25/2023 14:00,24.79999924,76,202,0.0,0,202,120.0930833,29.11383333,83.49833333
6/25/2023 15:00,23.60000038,68,248,0.0,0,248,131.83325,53.6195,105.576
6/25/2023 16:00,23.70000076,54,304,0.0,0,304,168.7350833,66.02408333,64.2675
6/25/2023 17:00,23.5,58,210,0.0,0,210,110.5450833,58.01533333,48.75125
6/25/2023 18:00,23.20000076,55,152,0.0,0,152,38.59741667,44.79425,19.66808333
6/25/2023 19:00,22.5,49,87,0.0,0,87,6.790166667,15.27775,3.541
6/25/2023 20:00,21.70000076,46,22,0.0,0,22,0.24575,3.203333333,0.069916667
6/25/2023 21:00,21.0,23,0,0.0,0,0,0.0,0.17375,0.0
6/25/2023 22:00,19.70000076,36,0,0.0,0,0,0.0,0.0,0.0
6/25/2023 23:00,18.60000038,28,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 0:00,17.89999962,27,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 1:00,18.0,43,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 2:00,17.79999924,50,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 3:00,17.39999962,48,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 4:00,16.70000076,33,0,0.0,0,0,0.087,0.0,0.0
6/26/2023 5:00,15.89999962,30,0,0.0,0,0,12.22941667,0.0,3.64625
6/26/2023 6:00,16.39999962,34,41,7.0,1,41,63.02233333,4.28325,31.20883333
6/26/2023 7:00,19.39999962,28,137,81.0,26,162,153.5493333,24.45616667,89.62775
6/26/2023 8:00,21.70000076,6,132,536.0,243,375,196.6588333,63.91816667,119.9359167
6/26/2023 9:00,23.29999924,9,187,548.0,338,524,188.961,104.5119167,156.5458333
6/26/2023 10:00,24.5,14,271,470.0,352,624,292.728,95.5595,183.8359167
6/26/2023 11:00,25.29999924,7,219,663.0,565,784,348.9571667,125.1748333,241.5720833
6/26/2023 12:00,26.0,9,266,612.0,560,826,339.3366667,168.105,213.2765
6/26/2023 13:00,26.79999924,10,284,593.0,555,839,385.378,151.2233333,245.6745
6/26/2023 14:00,27.10000038,5,216,700.0,638,854,364.9410833,171.2979167,149.8845833
6/26/2023 15:00,27.89999962,5,204,681.0,574,778,247.4855833,115.2211667,188.4613333
6/26/2023 16:00,28.10000038,10,220,565.0,411,631,277.5433333,128.811,138.0555833
6/26/2023 17:00,27.79999924,0,117,715.0,427,543,193.3631667,103.5363333,107.60225
6/26/2023 18:00,27.10000038,0,99,619.0,270,368,107.6911667,85.4385,46.44116667
6/26/2023 19:00,26.10000038,4,79,403.0,109,188,25.20658333,38.25866667,11.49875
6/26/2023 20:00,24.10000038,1,31,169.0,18,49,1.66425,9.429666667,0.694333333
6/26/2023 21:00,22.10000038,17,0,0.0,0,0,0.0,0.894916667,0.0
6/26/2023 22:00,20.0,9,0,0.0,0,0,0.0,0.0,0.0
6/26/2023 23:00,18.5,13,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 0:00,18.0,13,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 1:00,17.70000076,0,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 2:00,17.29999924,0,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 3:00,16.89999962,0,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 4:00,16.89999962,0,0,0.0,0,0,0.0702,0.0,0.027714286
6/27/2023 5:00,16.89999962,2,0,0.0,0,0,16.37758333,0.012857143,6.052833333
6/27/2023 6:00,17.5,2,37,239.0,29,66,73.70883333,4.997666667,38.2075
6/27/2023 7:00,20.0,0,70,532.0,153,223,151.6715,29.04591667,88.36166667
6/27/2023 8:00,22.10000038,0,90,684.0,313,403,239.9076667,65.52358333,141.3510833
6/27/2023 9:00,23.70000076,0,106,767.0,472,578,312.14825,105.7225,184.2929167
6/27/2023 10:00,25.70000076,0,119,813.0,610,729,321.1819167,137.3029167,190.75375
6/27/2023 11:00,26.60000038,12,278,547.0,465,743,273.2069167,170.3020833,112.09975
6/27/2023 12:00,27.29999924,10,282,584.0,536,818,319.4133333,154.3628333,237.82975
6/27/2023 13:00,28.29999924,38,471,112.0,105,576,295.7710833,155.3719167,129.74175
6/27/2023 14:00,28.70000076,36,514,75.0,68,582,274.31275,90.15808333,153.61375
6/27/2023 15:00,29.60000038,4,193,710.0,598,790,243.2419167,117.8546667,142.5393333
6/27/2023 16:00,29.60000038,10,249,510.0,375,624,247.4300833,123.3585833,97.61408333
6/27/2023 17:00,29.89999962,1,138,664.0,395,534,170.9528333,67.74175,105.5035
6/27/2023 18:00,29.0,0,109,582.0,254,363,110.7756667,88.23391667,53.12825
6/27/2023 19:00,27.79999924,5,89,335.0,90,179,28.39591667,44.96558333,14.1955
6/27/2023 20:00,24.79999924,45,25,8.0,1,26,0.610416667,11.24033333,0.4595
6/27/2023 21:00,22.89999962,49,0,0.0,0,0,0.0,0.3065,0.0
6/27/2023 22:00,21.79999924,32,0,0.0,0,0,0.0,0.0,0.0
6/27/2023 23:00,21.29999924,41,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 0:00,20.70000076,45,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 1:00,19.60000038,53,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 2:00,18.70000076,49,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 3:00,17.60000038,50,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 4:00,17.0,49,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 5:00,16.10000038,66,0,0.0,0,0,2.5275,0.0,0.777083333
6/28/2023 6:00,16.10000038,59,19,0.0,0,19,5.096583333,0.2345,2.42425
6/28/2023 7:00,16.0,78,41,0.0,0,41,9.2345,0.703666667,4.937833333
6/28/2023 8:00,15.39999962,90,34,0.0,0,34,13.67541667,1.40325,6.133833333
6/28/2023 9:00,15.39999962,91,47,0.0,0,47,19.00925,2.127166667,9.035083333
6/28/2023 10:00,15.39999962,92,52,0.0,0,52,42.39891667,2.406416667,20.87083333
6/28/2023 11:00,15.5,87,105,0.0,0,105,65.52008333,6.506666667,39.23
6/28/2023 12:00,15.19999981,82,156,0.0,0,156,46.29525,11.44708333,30.75891667
6/28/2023 13:00,15.5,84,143,0.0,0,143,66.17183333,7.446,33.72733333
6/28/2023 14:00,15.60000038,82,164,0.0,0,164,107.1054167,11.1765,63.88883333
6/28/2023 15:00,15.60000038,77,189,0.0,0,189,92.99933333,18.41725,52.12883333
6/28/2023 16:00,16.20000076,82,129,0.0,0,129,30.4445,15.495,29.91875
6/28/2023 17:00,16.20000076,79,113,0.0,0,113,51.223,6.437666667,13.76241667
6/28/2023 18:00,16.29999924,65,132,0.0,0,132,40.85425,5.683583333,25.41658333
6/28/2023 19:00,16.10000038,67,68,0.0,0,68,5.592833333,7.686,4.576583333
6/28/2023 20:00,15.60000038,36,30,8.0,1,30,0.987666667,0.94875,0.42625
6/28/2023 21:00,14.39999962,52,0,0.0,0,0,0.0,0.12775,0.0
6/28/2023 22:00,13.39999962,28,0,0.0,0,0,0.0,0.0,0.0
6/28/2023 23:00,12.5,0,0,0.0,0,0,0.0,0.0,0.0
6/29/2023 0:00,11.60000038,0,0,0.0,0,0,0.0,0.0,0.0
6/29/2023 1:00,11.0,1,0,0.0,0,0,0.0,0.0,0.0
6/29/2023 2:00,10.69999981,0,0,0.0,0,0,0.0,0.0,0.0
6/29/2023 3:00,10.30000019,0,0,0.0,0,0,0.0,0.0,0.0
6/29/2023 4:00,10.30000019,3,0,0.0,0,0,0.00325,0.0,0.0
6/29/2023 5:00,10.19999981,2,0,0.0,0,0,15.76333333,0.0,6.57575
6/29/2023 6:00,10.60000038,9,41,191.0,23,64,74.37741667,2.238166667,37.45783333
6/29/2023 7:00,13.10000038,0,64,582.0,166,230,156.083,12.74141667,94.63641667
6/29/2023 8:00,15.5,0,85,716.0,326,411,250.50625,27.90341667,150.2110833
6/29/2023 9:00,17.0,0,107,779.0,478,585,328.7894167,42.69666667,194.2968333
6/29/2023 10:00,18.79999924,0,120,826.0,618,738,350.4425833,54.77616667,226.9046667
6/29/2023 11:00,20.39999962,3,165,784.0,667,832,282.5971667,64.82358333,212.98775
6/29/2023 12:00,21.60000038,25,449,269.0,246,695,230.3638333,54.3755,181.245
6/29/2023 13:00,22.39999962,14,344,504.0,471,816,469.04975,40.04325,229.4338333
6/29/2023 14:00,23.10000038,28,470,211.0,193,663,223.1276667,72.96233333,254.5908333
6/29/2023 15:00,23.39999962,26,423,234.0,197,620,195.1571667,50.04375,166.6965833
6/29/2023 16:00,23.39999962,28,379,178.0,133,512,144.5146667,39.91583333,92.9245
6/29/2023 17:00,23.60000038,42,278,64.0,36,314,193.7791667,20.0345,113.8265833
6/29/2023 18:00,23.39999962,0,101,632.0,276,377,119.8525,33.42433333,57.0155
